sha1sum; evasion; bitmap
77314d2d9abd16d72c206d0f4da912ce503a9157; ability to check the disk size, ability to detect if sleep() function is patched, ability to retrieve a list of keyboard layouts, ability to retrieve the current memory availability, trying to detect analysis virtual environment (bios detection); 000000011001100
d0fafba2ab0191a70e8c950c38f9f0fcf9fa8c86; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
bae56031fec884fdf163d4ced70d2350356dbabd; detecting virtualbox by enumerating acpi registry keys, detecting debugger by checking debug port, detecting debugger by checking windows class name, detecting the presence of wine, potential anti-vm time analysis check using rdtsc, timing detection (rdtsc_gettickcount), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (timing analysis detection), trying to forbid debugging (hiding threads from debugger); 010100101000001
6b1ffac3e8a5a754f15d56437b0e7ab5b6fe1aab; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
81e631dd02fa713d9d5e3375af409e587460daa6; ability to check the disk size, ability to retrieve the current memory availability, detecting the presence of wine, potential detection of analysis tools (dbghelp.dll), timing detection (rdtsc_gettickcount), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection), trying to detect analysis virtual environment (drivers detection); 000100101111100
5a9f25c6dcc3646e94c2aa8612b541f5ec39632a; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
d2f7c2e89f855f01762d43cb49ba26385a536de4; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
08fe9a0d211adabedb72523646adaca5f9463fc9; detecting the presence of wine, possibly stalling against analysis environment (sleep), potential detection of analysis tools (dbghelp.dll), potential detection of virtual environment (sandboxie), searching for specific processes: explorer.exe (system injection target), trying to detect analysis virtual environment (analysis path detection), trying to detect analysis virtual environment (malware analysis sandbox detection), trying to detect analysis virtual environment (user detection); 100000000000000
6dbdc9be82c7e6d2af85a3fb6a936cbdc45339fc; trying to detect analysis virtual environment (bios detection); 000000001000000
53a5e8ffe9858c957e5f514aa0bb94a29380fd2b; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
b420529d4ce3a253af1b492bc74fcd453bfd661f; ability to check the disk size, ability to retrieve the current memory availability, trying to detect analysis virtual environment (bios detection); 000000001001100
1f03a4297e4c2350012dce28b87f91c63f6ed600; detecting the presence of wine, possibly stalling against analysis environment (sleep), potential detection of analysis tools (dbghelp.dll), potential detection of virtual environment (sandboxie), searching for specific processes: explorer.exe (system injection target), trying to detect analysis virtual environment (analysis path detection), trying to detect analysis virtual environment (malware analysis sandbox detection), trying to detect analysis virtual environment (user detection); 100000000000000
